SID,DOB,DOT,Age,Sex,Language,Location,Experimenter,Coder,Exclude,Exclusion_reason,Knower_level,Task,Trial_number,Task_item,Response,Correct,Mem_check_1,Mem_check_2,Counted,Notes,Exclude_trial,Exclude_trial_reason
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Next_number,5,4,9,0,NA,NA,NA,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Next_number,6,3,9,0,NA,NA,NA,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Next_number,7,5,9,0,NA,NA,NA,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Next_number,8,1,9,0,NA,NA,NA,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Next_number,9,2,9,0,NA,NA,NA,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Next_number,10,4,9,0,NA,NA,NA,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,2,2,2,1,NA,NA,0,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,3,3,4,0,NA,NA,0,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,4,2,2,1,NA,NA,0,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,5,3,3,1,NA,NA,0,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,6,4,10,0,NA,NA,0,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,7,3,10,0,NA,NA,0,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,12,NA,NA,NA,NA,NA,,,1,no data
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Give_N,13,NA,NA,NA,NA,NA,,,1,no data
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,Highest_count,NA,NA,14,NA,NA,NA,NA,,0,
060419-JB,02/23/2016,06/04/2019,3.277207392,M,English,Fleet,CF,CF,0,,2,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,no data
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,Training,0,1,1,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,1,1,3,0,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,2,3,4,1,0,1,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,3,5,7,0,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,4,2,3,1,0,1,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,5,4,6,0,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,6,3,4,1,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,7,5,7,0,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,8,1,3,0,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,9,2,3,1,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,SF,10,4,6,0,1,,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,1,1,2,1,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,2,3,4,1,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,3,5,5,0,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,4,2,2,0,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,5,4,4,0,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,6,3,4,1,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,7,5,5,0,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,8,1,1,0,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,9,2,IDK,0,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Next_number,10,4,4,0,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,1,1,1,1,NA,NA,0,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,2,2,2,1,NA,NA,0,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,3,3,10,0,NA,NA,0,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,4,2,2,1,NA,NA,0,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,5,3,7,0,NA,NA,0,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,6,2,2,1,NA,NA,0,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,7,NA,NA,NA,NA,NA,,,1,no data
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,12,NA,NA,NA,NA,NA,,,1,no data
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Give_N,13,NA,NA,NA,NA,NA,,,1,no data
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,Highest_count,NA,NA,7,NA,NA,NA,NA,,0,
060419-J1,1/3/17,6/4/2019,2.414784394,M,English,Fleet,CF,SJB,0,,2,HC_error,NA,NA,2,NA,NA,NA,NA,,0,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,Training,0,1,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,1,1,2,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,2,3,4,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,3,5,6,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,4,2,3,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,5,4,5,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,6,3,4,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,7,5,6,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,8,1,2,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,9,2,3,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,SF,10,4,5,1,1,,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,1,1,2,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,2,3,4,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,3,5,6,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,4,2,3,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,5,4,5,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,6,3,4,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,7,5,7,0,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,8,1,2,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,9,2,3,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Next_number,10,4,5,1,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,1,1,1,1,NA,NA,0,,0,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,2,2,2,1,NA,NA,1,,0,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,3,3,3,1,NA,NA,1,,0,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,4,4,4,1,NA,NA,1,,0,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,5,5,5,1,NA,NA,1,,0,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,6,6,6,1,NA,NA,1,,0,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,7,6,6,1,NA,NA,1,,0,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,12,NA,NA,NA,NA,NA,,,1,no data
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Give_N,13,NA,NA,NA,NA,NA,,,1,no data
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,Highest_count,NA,NA,28,NA,NA,NA,NA,,1,
060419-IS,06/26/2014,06/04/2019,4.93908282,F,English,Fleet,CF,CF,1,out of age range (too old),CP,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,Training,0,1,1,0,0,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,1,1,3,0,1,,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,2,3,4,1,1,,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,3,5,7,0,0,0,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,4,2,3,1,0,0,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,5,4,6,0,0,0,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,6,3,4,1,0,1,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,7,5,6,1,0,1,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,8,1,2,1,0,1,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,9,2,4,0,0,1,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,SF,10,4,6,0,1,,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,1,1,3,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,2,3,6,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,3,5,4,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,4,2,4,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,5,4,6,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,6,3,3,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,7,5,5,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,8,1,1,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,9,2,2,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Next_number,10,4,4,0,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,1,1,5,0,NA,NA,1,,0,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,2,1,6,0,NA,NA,1,,0,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,3,1,7,0,NA,NA,1,,0,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,4,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,5,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,6,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,7,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,8,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,9,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,10,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,11,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,12,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Give_N,13,NA,NA,NA,NA,NA,NA,,1,no data
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,Highest_count,NA,NA,12,NA,NA,NA,NA,,1,
060419-CS,05/25/2016,06/04/2019,3.02532512,M,English,Lab,AP,SL,1,non-knower,0,HC_error,NA,NA,16,NA,NA,NA,NA,,1,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,Training,0,1,1,1,,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,1,1,3,0,1,,NA,said 2 first ,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,2,3,5,0,1,,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,3,5,6,1,1,,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,4,2,4,0,0,1,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,5,4,5,1,0,1,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,6,3,5,0,1,,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,7,5,7,0,1,,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,8,1,2,1,1,,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,9,2,3,1,1,,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,SF,10,4,5,1,1,,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,1,1,2,1,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,2,3,4,1,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,3,5,6,1,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,4,2,4,0,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,5,4,5,1,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,6,3,4,1,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,7,5,6,1,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,8,1,2,1,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,9,2,4,0,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Next_number,10,4,5,1,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,1,1,1,1,NA,NA,0,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,2,2,2,1,NA,NA,1,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,3,3,2,0,NA,NA,0,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,4,2,2,1,NA,NA,1,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,5,3,2,0,NA,NA,1,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,6,1,1,1,NA,NA,0,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,7,NA,NA,NA,NA,NA,,,1,no data
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,8,NA,NA,NA,NA,NA,,,1,no data
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,9,NA,NA,NA,NA,NA,,,1,no data
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,10,NA,NA,NA,NA,NA,,,1,no data
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,11,NA,NA,NA,NA,NA,,,1,no data
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,12,NA,NA,NA,NA,NA,,,1,no data
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Give_N,13,NA,NA,NA,NA,NA,,,1,no data
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,Highest_count,NA,NA,11,NA,NA,NA,NA,,0,
060419-B,03/13/2016,06/04/2019,3.225188227,M,English,Fleet,CF,CF,0,,1,HC_error,NA,NA,NA,NA,NA,NA,NA,,1,no data
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,Training,0,NA,NA,0,0,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,1,1,NA,NA,0,0,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,2,3,NA,NA,0,0,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,3,5,6,1,NA,NA,NA,wanted to stop ,1,
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,4,2,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,5,4,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,6,3,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,7,5,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,8,1,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,9,2,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,SF,10,4,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,1,1,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,2,3,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,3,5,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,4,2,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,5,4,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,6,3,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,7,5,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,8,1,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,9,2,NA,NA,NA,NA,NA,,1,no response
053119-MT,05/03/2015,05/31/2019,4.076659822,M,English,Birch ,SLu,CF,1,DNF,NA,Next_number,10,4,NA,NA,NA,NA,NA,,1,no response
